phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,GPU0,npu,COMMAWARE,0.0,0.0001010175781249,0.0001010175781249,0,-1,0,-1,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.0001010175781249,0.0001010175781249,1.5982446111503584e-05,-8.503513201339642e-05,0.1582145049225254,0
prefill,L0_Q_s0,Q,GPU0,npu,COMMAWARE,0.0001010175781249,0.001219204322163,0.001118186744038,1,-1,0,0,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_Q_s1,Q,GPU0,npu,COMMAWARE,0.001219204322163,0.002337391066201,0.001118186744038,2,-1,0,1,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_K_s0,K,GPU0,npu,COMMAWARE,0.002337391066201,0.003455577810239,0.001118186744038,3,-1,0,0,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_K_s1,K,GPU0,npu,COMMAWARE,0.003455577810239,0.0045737645542771,0.001118186744038,4,-1,0,1,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_V_s0,V,GPU0,npu,COMMAWARE,0.0045737645542771,0.0056919512983151,0.001118186744038,5,-1,0,0,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_V_s1,V,GPU0,npu,COMMAWARE,0.0056919512983151,0.0068101380423531,0.001118186744038,6,-1,0,1,hefthint_prefill-1024xdecode_64_ops_trace.csv,0.001118186744038,0.001118186744038,0.00017691336211890277,-0.0009412733819190972,0.15821450492252537,0
prefill,L0_K_write_s0,K_write,PIM0,pim,COMMAWARE,0.004395107038364,0.004410467038364,1.5359999999999853e-05,7,-1,0,0,hefthint_prefill-1024xdecode_64_ops_trace.csv,1.5359999999999853e-05,1.5359999999999853e-05,1.5359999999999853e-05,0.0,1.0,0
prefill,L0_K_write_s1,K_write,PIM1,pim,COMMAWARE,0.0055132937824021,0.0055286537824021,1.5359999999999853e-05,8,-1,0,1,hefthint_prefill-1024xdecode_64_ops_trace.csv,1.5359999999999853e-05,1.5359999999999853e-05,1.5359999999999853e-05,0.0,1.0,0
prefill,L0_V_write_s0,V_write,PIM0,pim,COMMAWARE,0.0066314805264401,0.0066468405264401,1.5359999999999853e-05,9,-1,0,0,hefthint_prefill-1024xdecode_64_ops_trace.csv,1.5359999999999853e-05,1.5359999999999853e-05,1.5359999999999853e-05,0.0,1.0,0
