phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,GPU0,npu,NPU,0.0,0.0001315351562499,0.0001315351562499,0,-1,0,-1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001315351562499,0.0001315351562499,1.294063963409941e-05,-0.00011859451661580058,0.09838160384676053,0
prefill,L0_Q_s0,Q,GPU0,npu,NPU,0.0001315351562499,0.0015630234594407,0.0014314883031907,1,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_Q_s1,Q,GPU0,npu,NPU,0.0015630234594407,0.0029945117626314,0.0014314883031907,2,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_K_s0,K,GPU0,npu,NPU,0.0029945117626314,0.0044260000658222,0.0014314883031907,3,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_K_s1,K,GPU0,npu,NPU,0.0044260000658222,0.0058574883690129,0.0014314883031907,4,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_V_s0,V,GPU0,npu,NPU,0.0058574883690129,0.0072889766722037,0.0014314883031907,5,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_V_s1,V,GPU0,npu,NPU,0.0072889766722037,0.0087204649753944,0.0014314883031907,6,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_QK_s0,QK,GPU0,npu,NPU,0.0087204649753944,0.0088559328580773,0.0001354678826828,7,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001354678826828,0.0001354678826828,1.3327547568058661e-05,-0.00012214033511474132,0.09838160384676053,0
prefill,L0_QK_s1,QK,GPU0,npu,NPU,0.0088559328580773,0.0089914007407601,0.0001354678826828,8,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001354678826828,0.0001354678826828,1.3327547568058661e-05,-0.00012214033511474132,0.09838160384676053,0
prefill,L0_Softmax_s0,Softmax,GPU0,npu,NPU,0.0089914007407601,0.0091135902625497,0.0001221895217895,9,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001221895217895,0.0001221895217895,1.2021201126919705e-05,-0.0001101683206625803,0.09838160384676053,0
prefill,L0_Softmax_s1,Softmax,GPU0,npu,NPU,0.0091135902625497,0.0092357797843392,0.0001221895217895,10,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001221895217895,0.0001221895217895,1.2021201126919705e-05,-0.0001101683206625803,0.09838160384676053,0
prefill,L0_SV_s0,SV,GPU0,npu,NPU,0.0092357797843392,0.0093712476670221,0.0001354678826828,11,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001354678826828,0.0001354678826828,1.3327547568058661e-05,-0.00012214033511474132,0.09838160384676053,0
prefill,L0_SV_s1,SV,GPU0,npu,NPU,0.0093712476670221,0.0095067155497049,0.0001354678826828,12,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001354678826828,0.0001354678826828,1.3327547568058661e-05,-0.00012214033511474132,0.09838160384676053,0
prefill,L0_O_s0,O,GPU0,npu,NPU,0.0095067155497049,0.0109382038528957,0.0014314883031907,13,-1,0,0,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_O_s1,O,GPU0,npu,NPU,0.0109382038528957,0.0123696921560864,0.0014314883031907,14,-1,0,1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0014314883031907,0.0014314883031907,0.0001408321151557789,-0.0012906561880349212,0.09838160384676055,0
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.0123696921560864,0.0123696921560864,0.0,15,-1,0,-1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L0_Add1,Add,GPU0,npu,NPU,0.0123696921560864,0.0124749448904614,0.000105252734375,16,-1,0,-1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.000105252734375,0.000105252734375,1.0354932817069564e-05,-9.489780155793043e-05,0.09838160384676053,0
prefill,L0_LN2,LN,GPU0,npu,NPU,0.0124749448904614,0.0126064800467114,0.0001315351562499,17,-1,0,-1,heft_prefill-1024xdecode_1024_ops_trace.csv,0.0001315351562499,0.0001315351562499,1.294063963409941e-05,-0.00011859451661580058,0.09838160384676053,0
