phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,GPU0,npu,NAIVE,0.0,7.245205211639404e-05,7.245205211639404e-05,0,-1,0,-1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,7.245205211639404e-05,7.245205211639404e-05,0.00010006764268943356,2.7615590573039527e-05,1.3811567756379786,0
prefill,L0_Q_s0,Q,PIM0,pim,NAIVE,0.0001937794240737,0.0021556945188654,0.0019619150947916,1,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_K_s0,K,PIM0,pim,NAIVE,0.0021556945188654,0.0041176096136571,0.0019619150947916,2,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_V_s0,V,PIM0,pim,NAIVE,0.0041176096136571,0.0060795247084487,0.0019619150947916,3,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_Q_s1,Q,PIM1,pim,NAIVE,0.0001937794240737,0.0021556945188654,0.0019619150947916,4,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_K_s1,K,PIM1,pim,NAIVE,0.0021556945188654,0.0041176096136571,0.0019619150947916,5,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_V_s1,V,PIM1,pim,NAIVE,0.0041176096136571,0.0060795247084487,0.0019619150947916,6,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,0.0019619150947916,0.0019619150947916,0.0011422112109830036,-0.0008197038838085966,0.5821919684573976,0
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.0060795247084487,0.0060805147084487,9.90000000000192e-07,7,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_QK_s0,QK,GPU0,npu,NAIVE,0.0041790882996358,0.004185218935912,6.130636276220972e-06,8,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,6.130636276220972e-06,6.130636276220972e-06,8.46736983187458e-06,2.336733555653607e-06,1.3811567756379781,0
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.0060805147084487,0.0060815047084487,9.90000000000192e-07,9,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.0060795247084487,0.0060805147084487,9.90000000000192e-07,10,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_QK_s1,QK,GPU0,npu,NAIVE,0.004185218935912,0.0041913495721882,6.130636276220972e-06,11,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,6.130636276220972e-06,6.130636276220972e-06,8.46736983187458e-06,2.336733555653607e-06,1.3811567756379781,0
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.0060805147084487,0.0060815047084487,9.90000000000192e-07,12,-1,0,1,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,9.90000000000192e-07,9.90000000000192e-07,9.90000000000192e-07,0.0,1.0,0
prefill,L0_Softmax_s0,Softmax,GPU0,npu,NAIVE,0.0041913495721882,0.0041923522864589,1.0027142707258465e-06,13,-1,0,0,weights_on_pim_prefill-262xdecode_128_ops_trace.csv,1.0027142707258465e-06,1.0027142707258465e-06,1.384905609041897e-06,3.821913383160505e-07,1.3811567756379783,0
